"Date & Time","Value"
"2017-04-24 00:04:05","73.95"
"2017-04-24 00:09:12","74.01"
"2017-04-24 00:14:17","74.01"
"2017-04-24 00:19:21","74.01"
"2017-04-24 00:24:29","74.01"
"2017-04-24 00:29:31","74.01"
"2017-04-24 00:34:36","74.01"
"2017-04-24 00:39:41","74.01"
"2017-04-24 00:44:48","74.07"
"2017-04-24 00:49:52","74.07"
"2017-04-24 00:54:57","74.07"
"2017-04-24 01:00:02","74.07"
"2017-04-24 01:05:07","74.07"
"2017-04-24 01:10:12","74.07"
"2017-04-24 01:15:20","74.13"
"2017-04-24 01:20:25","74.13"
"2017-04-24 01:25:29","74.13"
"2017-04-24 01:30:34","74.13"
"2017-04-24 01:35:38","74.13"
"2017-04-24 01:40:43","74.13"
"2017-04-24 01:45:50","74.2"
"2017-04-24 01:50:55","74.2"
"2017-04-24 01:56:00","74.2"
"2017-04-24 02:01:05","74.2"
"2017-04-24 02:06:10","74.2"
"2017-04-24 02:11:15","74.2"
"2017-04-24 02:26:31","74.26"
"2017-04-24 02:31:36","74.26"
"2017-04-24 02:36:41","74.26"
"2017-04-24 02:41:46","74.26"
"2017-04-24 02:46:53","74.32"
"2017-04-24 02:51:58","74.32"
"2017-04-24 02:57:04","74.32"
"2017-04-24 03:02:08","74.32"
"2017-04-24 03:07:12","74.32"
"2017-04-24 03:12:17","74.32"
"2017-04-24 03:17:24","74.32"
"2017-04-24 03:22:29","74.32"
"2017-04-24 03:27:34","74.32"
"2017-04-24 03:32:39","74.32"
"2017-04-24 03:37:45","74.32"
"2017-04-24 03:42:48","74.32"
"2017-04-24 03:47:55","74.32"
"2017-04-24 03:53:00","74.32"
"2017-04-24 03:58:08","74.32"
"2017-04-24 04:03:10","74.32"
"2017-04-24 04:08:15","74.32"
"2017-04-24 04:13:19","74.32"
"2017-04-24 04:18:24","74.32"
"2017-04-24 04:23:31","74.32"
"2017-04-24 04:28:35","74.32"
"2017-04-24 04:33:40","74.32"
"2017-04-24 04:38:45","74.32"
"2017-04-24 04:43:51","74.32"
"2017-04-24 04:48:54","74.32"
"2017-04-24 04:54:01","74.44"
"2017-04-24 04:59:06","74.44"
"2017-04-24 05:04:12","74.44"
"2017-04-24 05:09:15","74.44"
"2017-04-24 05:14:20","74.44"
"2017-04-24 05:19:25","74.44"
"2017-04-24 05:24:32","74.5"
"2017-04-24 05:29:40","74.5"
"2017-04-24 05:34:42","74.5"
"2017-04-24 05:39:47","74.5"
"2017-04-24 05:44:52","74.5"
"2017-04-24 05:49:57","74.5"
"2017-04-24 05:55:04","74.5"
"2017-04-24 06:00:09","74.5"
"2017-04-24 06:05:15","74.5"
"2017-04-24 06:10:19","74.5"
"2017-04-24 06:15:24","74.5"
"2017-04-24 06:20:28","74.5"
"2017-04-24 06:25:36","74.5"
"2017-04-24 06:30:40","74.5"
"2017-04-24 06:35:46","74.5"
"2017-04-24 06:40:50","74.5"
"2017-04-24 06:45:55","74.5"
"2017-04-24 06:51:02","74.5"
"2017-04-24 06:56:06","74.56"
"2017-04-24 07:01:11","74.56"
"2017-04-24 07:06:16","74.56"
"2017-04-24 07:11:21","74.56"
"2017-04-24 07:16:26","74.56"
"2017-04-24 07:21:30","74.56"
"2017-04-24 07:26:38","74.56"
"2017-04-24 07:31:42","74.56"
"2017-04-24 07:36:47","74.56"
"2017-04-24 07:41:52","74.56"
"2017-04-24 07:46:57","74.56"
"2017-04-24 07:52:02","74.56"
"2017-04-24 07:57:09","74.62"
"2017-04-24 08:02:13","74.62"
"2017-04-24 08:07:18","74.62"
"2017-04-24 08:12:24","74.62"
"2017-04-24 08:17:28","74.62"
"2017-04-24 08:22:33","74.62"
"2017-04-24 08:27:37","74.62"
"2017-04-24 08:32:44","74.68"
"2017-04-24 08:37:49","74.68"
"2017-04-24 08:42:57","74.68"
"2017-04-24 08:47:59","74.68"
"2017-04-24 08:53:04","74.68"
"2017-04-24 08:58:09","74.68"
"2017-04-24 09:03:16","74.81"
"2017-04-24 09:08:21","74.81"
"2017-04-24 09:13:27","74.81"
"2017-04-24 09:18:30","74.81"
"2017-04-24 09:23:35","74.81"
"2017-04-24 09:28:40","74.81"
"2017-04-24 09:33:48","74.44"
"2017-04-24 09:38:52","74.44"
"2017-04-24 09:43:57","74.44"
"2017-04-24 09:49:02","74.44"
"2017-04-24 09:54:07","74.44"
"2017-04-24 09:59:12","74.44"
"2017-04-24 10:04:20","73.77"
"2017-04-24 10:09:24","73.77"
"2017-04-24 10:14:30","73.77"
"2017-04-24 10:19:34","73.77"
"2017-04-24 10:24:39","73.77"
"2017-04-24 10:29:44","73.77"
"2017-04-24 10:34:51","69.13"
"2017-04-24 10:39:59","64.06"
"2017-04-24 10:45:03","64.06"
"2017-04-24 10:50:08","64.06"
"2017-04-24 10:55:13","64.06"
"2017-04-24 11:00:19","64.06"
"2017-04-24 11:05:23","64.06"
"2017-04-24 11:10:31","60.16"
"2017-04-24 11:15:35","60.16"
"2017-04-24 11:20:40","60.16"
"2017-04-24 11:25:45","60.16"
"2017-04-24 11:30:50","60.16"
"2017-04-24 11:35:55","60.16"
